TIME STAMP,PROCESS,GRAPHICS API,FPS,AVG FRAME TIME,99th% FPS,MICRO STUTTER,HEAVY STUTTER RATE,FRAME GEN LAG
2025-08-08 11:54:06.486,MafiaTheOldCountry.exe,DX12,34.517,28.971,25.881,2.857,1.066,N/A
2025-08-08 11:54:06.750,MafiaTheOldCountry.exe,DX12,34.760,28.769,27.605,5.556,0.891,N/A
2025-08-08 11:54:06.999,MafiaTheOldCountry.exe,DX12,34.760,28.769,27.605,5.556,0.891,N/A
2025-08-08 11:54:07.248,MafiaTheOldCountry.exe,DX12,34.760,28.769,27.605,5.556,0.891,N/A
2025-08-08 11:54:07.497,MafiaTheOldCountry.exe,DX12,35.826,27.913,29.820,7.895,0.714,N/A
2025-08-08 11:54:07.747,MafiaTheOldCountry.exe,DX12,35.826,27.913,29.820,7.895,0.714,N/A
2025-08-08 11:54:07.995,MafiaTheOldCountry.exe,DX12,35.826,27.913,29.820,7.895,0.714,N/A
2025-08-08 11:54:08.244,MafiaTheOldCountry.exe,DX12,35.826,27.913,29.820,7.895,0.714,N/A
2025-08-08 11:54:08.508,MafiaTheOldCountry.exe,DX12,35.826,27.913,29.820,7.895,0.714,N/A
2025-08-08 11:54:08.759,MafiaTheOldCountry.exe,DX12,37.217,26.869,30.083,2.564,0.714,N/A
2025-08-08 11:54:09.009,MafiaTheOldCountry.exe,DX12,37.217,26.869,30.083,2.564,0.714,N/A
2025-08-08 11:54:09.272,MafiaTheOldCountry.exe,DX12,37.217,26.869,30.083,2.564,0.714,N/A
2025-08-08 11:54:09.522,MafiaTheOldCountry.exe,DX12,37.217,26.869,30.083,2.564,0.714,N/A
2025-08-08 11:54:09.785,MafiaTheOldCountry.exe,DX12,37.517,26.655,30.083,8.108,0.717,N/A
2025-08-08 11:54:10.050,MafiaTheOldCountry.exe,DX12,37.517,26.655,30.083,8.108,0.717,N/A
2025-08-08 11:54:10.329,MafiaTheOldCountry.exe,DX12,37.517,26.655,30.083,8.108,0.717,N/A
2025-08-08 11:54:10.591,MafiaTheOldCountry.exe,DX12,37.517,26.655,30.083,8.108,0.717,N/A
2025-08-08 11:54:10.842,MafiaTheOldCountry.exe,DX12,36.925,27.082,30.356,2.778,0.542,N/A
2025-08-08 11:54:11.091,MafiaTheOldCountry.exe,DX12,36.925,27.082,30.356,2.778,0.542,N/A
2025-08-08 11:54:11.355,MafiaTheOldCountry.exe,DX12,36.925,27.082,30.356,2.778,0.542,N/A
2025-08-08 11:54:11.604,MafiaTheOldCountry.exe,DX12,36.925,27.082,30.356,2.778,0.542,N/A
2025-08-08 11:54:11.854,MafiaTheOldCountry.exe,DX12,36.610,27.315,30.278,10.526,0.542,N/A
2025-08-08 11:54:12.120,MafiaTheOldCountry.exe,DX12,36.610,27.315,30.278,10.526,0.542,N/A
2025-08-08 11:54:12.372,MafiaTheOldCountry.exe,DX12,36.610,27.315,30.278,10.526,0.542,N/A
2025-08-08 11:54:12.634,MafiaTheOldCountry.exe,DX12,37.111,26.946,30.402,2.500,0.542,N/A
2025-08-08 11:54:12.898,MafiaTheOldCountry.exe,DX12,37.111,26.946,30.402,2.500,0.542,N/A
2025-08-08 11:54:13.161,MafiaTheOldCountry.exe,DX12,37.111,26.946,30.402,2.500,0.542,N/A
2025-08-08 11:54:13.410,MafiaTheOldCountry.exe,DX12,37.111,26.946,30.402,2.500,0.542,N/A
2025-08-08 11:54:13.660,MafiaTheOldCountry.exe,DX12,37.995,26.319,30.679,0.000,0.543,N/A
2025-08-08 11:54:13.923,MafiaTheOldCountry.exe,DX12,37.995,26.319,30.679,0.000,0.543,N/A
2025-08-08 11:54:14.188,MafiaTheOldCountry.exe,DX12,37.995,26.319,30.679,0.000,0.543,N/A
2025-08-08 11:54:14.451,MafiaTheOldCountry.exe,DX12,37.995,26.319,30.679,0.000,0.543,N/A
2025-08-08 11:54:14.716,MafiaTheOldCountry.exe,DX12,37.984,26.327,30.679,5.263,0.544,N/A
2025-08-08 11:54:14.981,MafiaTheOldCountry.exe,DX12,37.984,26.327,30.679,5.263,0.544,N/A
2025-08-08 11:54:15.243,MafiaTheOldCountry.exe,DX12,37.984,26.327,30.679,5.263,0.544,N/A
2025-08-08 11:54:15.491,MafiaTheOldCountry.exe,DX12,37.984,26.327,30.679,5.263,0.544,N/A
2025-08-08 11:54:15.740,MafiaTheOldCountry.exe,DX12,36.680,27.263,28.725,8.571,0.547,N/A
2025-08-08 11:54:15.988,MafiaTheOldCountry.exe,DX12,36.680,27.263,28.725,8.571,0.547,N/A
2025-08-08 11:54:16.237,MafiaTheOldCountry.exe,DX12,36.680,27.263,28.725,8.571,0.547,N/A
2025-08-08 11:54:16.502,MafiaTheOldCountry.exe,DX12,35.616,28.077,28.540,5.556,0.550,N/A
2025-08-08 11:54:16.750,MafiaTheOldCountry.exe,DX12,35.616,28.077,28.540,5.556,0.550,N/A
2025-08-08 11:54:17.019,MafiaTheOldCountry.exe,DX12,35.616,28.077,28.540,5.556,0.550,N/A
2025-08-08 11:54:17.284,MafiaTheOldCountry.exe,DX12,35.616,28.077,28.540,5.556,0.550,N/A
2025-08-08 11:54:17.545,MafiaTheOldCountry.exe,DX12,35.616,28.077,28.540,5.556,0.550,N/A
2025-08-08 11:54:17.793,MafiaTheOldCountry.exe,DX12,35.933,27.829,28.540,0.000,0.549,N/A
2025-08-08 11:54:18.057,MafiaTheOldCountry.exe,DX12,35.933,27.829,28.540,0.000,0.549,N/A
2025-08-08 11:54:18.322,MafiaTheOldCountry.exe,DX12,35.933,27.829,28.540,0.000,0.549,N/A
2025-08-08 11:54:18.586,MafiaTheOldCountry.exe,DX12,37.017,27.014,28.541,5.128,0.182,N/A
2025-08-08 11:54:18.835,MafiaTheOldCountry.exe,DX12,37.017,27.014,28.541,5.128,0.182,N/A
2025-08-08 11:54:19.083,MafiaTheOldCountry.exe,DX12,37.017,27.014,28.541,5.128,0.182,N/A
2025-08-08 11:54:19.331,MafiaTheOldCountry.exe,DX12,37.017,27.014,28.541,5.128,0.182,N/A
2025-08-08 11:54:19.581,MafiaTheOldCountry.exe,DX12,37.017,27.014,28.541,5.128,0.182,N/A
2025-08-08 11:54:19.831,MafiaTheOldCountry.exe,DX12,38.600,25.907,32.290,0.000,0.180,N/A
2025-08-08 11:54:20.110,MafiaTheOldCountry.exe,DX12,38.600,25.907,32.290,0.000,0.180,N/A
2025-08-08 11:54:20.359,MafiaTheOldCountry.exe,DX12,38.600,25.907,32.290,0.000,0.180,N/A
2025-08-08 11:54:20.610,MafiaTheOldCountry.exe,DX12,38.600,25.907,32.290,0.000,0.180,N/A
2025-08-08 11:54:20.873,MafiaTheOldCountry.exe,DX12,38.980,25.654,32.839,0.000,0.000,N/A
2025-08-08 11:54:21.120,MafiaTheOldCountry.exe,DX12,38.980,25.654,32.839,0.000,0.000,N/A
2025-08-08 11:54:21.370,MafiaTheOldCountry.exe,DX12,38.980,25.654,32.839,0.000,0.000,N/A
2025-08-08 11:54:21.636,MafiaTheOldCountry.exe,DX12,38.980,25.654,32.839,0.000,0.000,N/A
2025-08-08 11:54:21.884,MafiaTheOldCountry.exe,DX12,38.838,25.748,32.888,0.000,0.000,N/A
2025-08-08 11:54:22.132,MafiaTheOldCountry.exe,DX12,38.838,25.748,32.888,0.000,0.000,N/A
2025-08-08 11:54:22.380,MafiaTheOldCountry.exe,DX12,38.838,25.748,32.888,0.000,0.000,N/A
2025-08-08 11:54:22.629,MafiaTheOldCountry.exe,DX12,38.838,25.748,32.888,0.000,0.000,N/A
2025-08-08 11:54:22.893,MafiaTheOldCountry.exe,DX12,38.060,26.274,17.252,5.405,0.356,N/A
2025-08-08 11:54:23.143,MafiaTheOldCountry.exe,DX12,38.060,26.274,17.252,5.405,0.356,N/A
2025-08-08 11:54:23.393,MafiaTheOldCountry.exe,DX12,38.060,26.274,17.252,5.405,0.356,N/A
2025-08-08 11:54:23.658,MafiaTheOldCountry.exe,DX12,31.037,32.219,4.028,66.667,0.936,N/A
2025-08-08 11:54:23.923,MafiaTheOldCountry.exe,DX12,31.037,32.219,4.028,66.667,0.936,N/A
2025-08-08 11:54:24.173,MafiaTheOldCountry.exe,DX12,31.037,32.219,4.028,66.667,0.936,N/A
2025-08-08 11:54:24.423,MafiaTheOldCountry.exe,DX12,31.037,32.219,4.028,66.667,0.936,N/A
2025-08-08 11:54:24.658,MafiaTheOldCountry.exe,DX12,24.194,41.332,3.463,100.000,2.834,N/A
2025-08-08 11:54:24.924,MafiaTheOldCountry.exe,DX12,24.194,41.332,3.463,100.000,2.834,N/A
2025-08-08 11:54:25.203,MafiaTheOldCountry.exe,DX12,24.194,41.332,3.463,100.000,2.834,N/A
2025-08-08 11:54:25.469,MafiaTheOldCountry.exe,DX12,24.194,41.332,3.463,100.000,2.834,N/A
2025-08-08 11:54:25.716,MafiaTheOldCountry.exe,DX12,21.928,45.604,3.463,87.500,5.439,N/A
2025-08-08 11:54:25.962,MafiaTheOldCountry.exe,DX12,21.928,45.604,3.463,87.500,5.439,N/A
2025-08-08 11:54:26.210,MafiaTheOldCountry.exe,DX12,21.928,45.604,3.463,87.500,5.439,N/A
2025-08-08 11:54:26.474,MafiaTheOldCountry.exe,DX12,21.928,45.604,3.463,87.500,5.439,N/A
2025-08-08 11:54:26.721,MafiaTheOldCountry.exe,DX12,21.928,45.604,3.463,87.500,5.439,N/A
2025-08-08 11:54:26.983,MafiaTheOldCountry.exe,DX12,20.576,48.600,3.463,41.935,8.387,N/A
2025-08-08 11:54:27.247,MafiaTheOldCountry.exe,DX12,20.576,48.600,3.463,41.935,8.387,N/A
2025-08-08 11:54:27.497,MafiaTheOldCountry.exe,DX12,20.576,48.600,3.463,41.935,8.387,N/A
2025-08-08 11:54:27.747,MafiaTheOldCountry.exe,DX12,19.637,50.923,3.463,57.143,11.454,N/A
2025-08-08 11:54:27.994,MafiaTheOldCountry.exe,DX12,19.637,50.923,3.463,57.143,11.454,N/A
2025-08-08 11:54:28.260,MafiaTheOldCountry.exe,DX12,19.637,50.923,3.463,57.143,11.454,N/A
2025-08-08 11:54:28.509,MafiaTheOldCountry.exe,DX12,19.637,50.923,3.463,57.143,11.454,N/A
2025-08-08 11:54:28.776,MafiaTheOldCountry.exe,DX12,18.662,53.585,3.463,70.370,13.770,N/A
2025-08-08 11:54:29.022,MafiaTheOldCountry.exe,DX12,18.662,53.585,3.463,70.370,13.770,N/A
2025-08-08 11:54:29.288,MafiaTheOldCountry.exe,DX12,18.662,53.585,3.463,70.370,13.770,N/A
2025-08-08 11:54:29.538,MafiaTheOldCountry.exe,DX12,18.662,53.585,3.463,70.370,13.770,N/A
2025-08-08 11:54:29.784,MafiaTheOldCountry.exe,DX12,26.586,37.614,5.175,6.250,13.959,N/A
2025-08-08 11:54:30.047,MafiaTheOldCountry.exe,DX12,26.586,37.614,5.175,6.250,13.959,N/A
2025-08-08 11:54:30.296,MafiaTheOldCountry.exe,DX12,26.586,37.614,5.175,6.250,13.959,N/A
2025-08-08 11:54:30.546,MafiaTheOldCountry.exe,DX12,26.586,37.614,5.175,6.250,13.959,N/A
2025-08-08 11:54:30.795,MafiaTheOldCountry.exe,DX12,29.933,33.408,15.093,22.857,14.416,N/A
2025-08-08 11:54:31.058,MafiaTheOldCountry.exe,DX12,29.933,33.408,15.093,22.857,14.416,N/A
2025-08-08 11:54:31.306,MafiaTheOldCountry.exe,DX12,29.933,33.408,15.093,22.857,14.416,N/A
2025-08-08 11:54:31.557,MafiaTheOldCountry.exe,DX12,29.933,33.408,15.093,22.857,14.416,N/A
2025-08-08 11:54:31.805,MafiaTheOldCountry.exe,DX12,30.340,32.960,14.905,40.000,16.241,N/A
2025-08-08 11:54:32.067,MafiaTheOldCountry.exe,DX12,30.340,32.960,14.905,40.000,16.241,N/A
2025-08-08 11:54:32.331,MafiaTheOldCountry.exe,DX12,30.340,32.960,14.905,40.000,16.241,N/A
2025-08-08 11:54:32.580,MafiaTheOldCountry.exe,DX12,30.658,32.618,17.272,51.724,17.102,N/A
2025-08-08 11:54:32.844,MafiaTheOldCountry.exe,DX12,30.658,32.618,17.272,51.724,17.102,N/A
2025-08-08 11:54:33.095,MafiaTheOldCountry.exe,DX12,30.658,32.618,17.272,51.724,17.102,N/A
2025-08-08 11:54:33.356,MafiaTheOldCountry.exe,DX12,30.658,32.618,17.272,51.724,17.102,N/A
2025-08-08 11:54:33.621,MafiaTheOldCountry.exe,DX12,30.658,32.618,17.272,51.724,17.102,N/A
2025-08-08 11:54:33.869,MafiaTheOldCountry.exe,DX12,30.658,32.618,17.272,51.724,17.102,N/A
2025-08-08 11:54:34.117,MafiaTheOldCountry.exe,DX12,30.766,32.504,17.272,9.091,16.425,N/A
2025-08-08 11:54:34.382,MafiaTheOldCountry.exe,DX12,30.766,32.504,17.272,9.091,16.425,N/A
2025-08-08 11:54:34.629,MafiaTheOldCountry.exe,DX12,30.766,32.504,17.272,9.091,16.425,N/A
2025-08-08 11:54:34.894,MafiaTheOldCountry.exe,DX12,30.086,33.238,17.272,6.250,15.517,N/A
2025-08-08 11:54:35.142,MafiaTheOldCountry.exe,DX12,30.086,33.238,17.272,6.250,15.517,N/A
2025-08-08 11:54:35.405,MafiaTheOldCountry.exe,DX12,30.086,33.238,17.272,6.250,15.517,N/A
2025-08-08 11:54:35.669,MafiaTheOldCountry.exe,DX12,30.086,33.238,17.272,6.250,15.517,N/A
2025-08-08 11:54:35.917,MafiaTheOldCountry.exe,DX12,31.469,31.777,17.382,35.294,14.963,N/A
2025-08-08 11:54:36.181,MafiaTheOldCountry.exe,DX12,31.469,31.777,17.382,35.294,14.963,N/A
2025-08-08 11:54:36.428,MafiaTheOldCountry.exe,DX12,31.469,31.777,17.382,35.294,14.963,N/A
2025-08-08 11:54:36.675,MafiaTheOldCountry.exe,DX12,31.469,31.777,17.382,35.294,14.963,N/A
2025-08-08 11:54:36.954,MafiaTheOldCountry.exe,DX12,31.660,31.586,18.832,20.000,13.995,N/A
2025-08-08 11:54:37.218,MafiaTheOldCountry.exe,DX12,31.660,31.586,18.832,20.000,13.995,N/A
2025-08-08 11:54:37.466,MafiaTheOldCountry.exe,DX12,31.660,31.586,18.832,20.000,13.995,N/A
2025-08-08 11:54:37.715,MafiaTheOldCountry.exe,DX12,31.660,31.586,18.832,20.000,13.995,N/A
2025-08-08 11:54:37.978,MafiaTheOldCountry.exe,DX12,32.726,30.557,18.832,0.000,12.846,N/A
2025-08-08 11:54:38.243,MafiaTheOldCountry.exe,DX12,32.726,30.557,18.832,0.000,12.846,N/A
2025-08-08 11:54:38.507,MafiaTheOldCountry.exe,DX12,32.726,30.557,18.832,0.000,12.846,N/A
2025-08-08 11:54:38.756,MafiaTheOldCountry.exe,DX12,32.726,30.557,18.832,0.000,12.846,N/A
2025-08-08 11:54:39.021,MafiaTheOldCountry.exe,DX12,33.769,29.613,18.832,0.000,12.269,N/A
2025-08-08 11:54:39.270,MafiaTheOldCountry.exe,DX12,33.769,29.613,18.832,0.000,12.269,N/A
2025-08-08 11:54:39.521,MafiaTheOldCountry.exe,DX12,33.769,29.613,18.832,0.000,12.269,N/A
2025-08-08 11:54:39.785,MafiaTheOldCountry.exe,DX12,34.414,29.058,25.093,8.824,10.375,N/A
2025-08-08 11:54:40.049,MafiaTheOldCountry.exe,DX12,34.414,29.058,25.093,8.824,10.375,N/A
2025-08-08 11:54:40.329,MafiaTheOldCountry.exe,DX12,34.414,29.058,25.093,8.824,10.375,N/A
2025-08-08 11:54:40.594,MafiaTheOldCountry.exe,DX12,34.414,29.058,25.093,8.824,10.375,N/A
2025-08-08 11:54:40.843,MafiaTheOldCountry.exe,DX12,32.022,31.228,20.832,34.783,10.044,N/A
2025-08-08 11:54:41.107,MafiaTheOldCountry.exe,DX12,32.022,31.228,20.832,34.783,10.044,N/A
2025-08-08 11:54:41.371,MafiaTheOldCountry.exe,DX12,32.022,31.228,20.832,34.783,10.044,N/A
2025-08-08 11:54:41.619,MafiaTheOldCountry.exe,DX12,32.022,31.228,20.832,34.783,10.044,N/A
2025-08-08 11:54:41.883,MafiaTheOldCountry.exe,DX12,25.896,38.616,4.774,100.000,10.780,N/A
2025-08-08 11:54:42.146,MafiaTheOldCountry.exe,DX12,25.896,38.616,4.774,100.000,10.780,N/A
2025-08-08 11:54:42.395,MafiaTheOldCountry.exe,DX12,25.896,38.616,4.774,100.000,10.780,N/A
2025-08-08 11:54:42.661,MafiaTheOldCountry.exe,DX12,25.896,38.616,4.774,100.000,10.780,N/A
2025-08-08 11:54:42.910,MafiaTheOldCountry.exe,DX12,21.861,45.743,4.462,100.000,10.896,N/A
2025-08-08 11:54:43.174,MafiaTheOldCountry.exe,DX12,21.861,45.743,4.462,100.000,10.896,N/A
2025-08-08 11:54:43.438,MafiaTheOldCountry.exe,DX12,21.861,45.743,4.462,100.000,10.896,N/A
2025-08-08 11:54:43.685,MafiaTheOldCountry.exe,DX12,19.936,50.160,4.462,77.273,10.617,N/A
2025-08-08 11:54:43.950,MafiaTheOldCountry.exe,DX12,19.936,50.160,4.462,77.273,10.617,N/A
2025-08-08 11:54:44.199,MafiaTheOldCountry.exe,DX12,19.936,50.160,4.462,77.273,10.617,N/A
2025-08-08 11:54:44.448,MafiaTheOldCountry.exe,DX12,19.936,50.160,4.462,77.273,10.617,N/A
2025-08-08 11:54:44.713,MafiaTheOldCountry.exe,DX12,19.936,50.160,4.462,77.273,10.617,N/A
2025-08-08 11:54:44.961,MafiaTheOldCountry.exe,DX12,19.003,52.624,4.462,44.444,12.250,N/A
2025-08-08 11:54:45.211,MafiaTheOldCountry.exe,DX12,19.003,52.624,4.462,44.444,12.250,N/A
2025-08-08 11:54:45.460,MafiaTheOldCountry.exe,DX12,19.003,52.624,4.462,44.444,12.250,N/A
2025-08-08 11:54:45.724,MafiaTheOldCountry.exe,DX12,19.003,52.624,4.462,44.444,12.250,N/A
2025-08-08 11:54:45.974,MafiaTheOldCountry.exe,DX12,18.378,54.414,4.462,24.138,12.183,N/A
2025-08-08 11:54:46.224,MafiaTheOldCountry.exe,DX12,18.378,54.414,4.462,24.138,12.183,N/A
2025-08-08 11:54:46.501,MafiaTheOldCountry.exe,DX12,18.378,54.414,4.462,24.138,12.183,N/A
2025-08-08 11:54:46.752,MafiaTheOldCountry.exe,DX12,18.378,54.414,4.462,24.138,12.183,N/A
2025-08-08 11:54:46.998,MafiaTheOldCountry.exe,DX12,18.240,54.824,4.462,25.926,11.480,N/A
2025-08-08 11:54:47.248,MafiaTheOldCountry.exe,DX12,18.240,54.824,4.462,25.926,11.480,N/A
2025-08-08 11:54:47.513,MafiaTheOldCountry.exe,DX12,18.240,54.824,4.462,25.926,11.480,N/A
2025-08-08 11:54:47.760,MafiaTheOldCountry.exe,DX12,18.240,54.824,4.462,25.926,11.480,N/A
2025-08-08 11:54:48.024,MafiaTheOldCountry.exe,DX12,26.625,37.558,17.269,50.000,11.054,N/A
2025-08-08 11:54:48.273,MafiaTheOldCountry.exe,DX12,26.625,37.558,17.269,50.000,11.054,N/A
2025-08-08 11:54:48.537,MafiaTheOldCountry.exe,DX12,26.625,37.558,17.269,50.000,11.054,N/A
2025-08-08 11:54:48.802,MafiaTheOldCountry.exe,DX12,27.076,36.933,17.844,13.793,9.870,N/A
2025-08-08 11:54:49.064,MafiaTheOldCountry.exe,DX12,27.076,36.933,17.844,13.793,9.870,N/A
2025-08-08 11:54:49.311,MafiaTheOldCountry.exe,DX12,27.076,36.933,17.844,13.793,9.870,N/A
2025-08-08 11:54:49.562,MafiaTheOldCountry.exe,DX12,27.076,36.933,17.844,13.793,9.870,N/A
2025-08-08 11:54:49.809,MafiaTheOldCountry.exe,DX12,27.076,36.933,17.844,13.793,9.870,N/A
2025-08-08 11:54:50.058,MafiaTheOldCountry.exe,DX12,27.477,36.394,17.844,13.333,9.661,N/A
2025-08-08 11:54:50.323,MafiaTheOldCountry.exe,DX12,27.477,36.394,17.844,13.333,9.661,N/A
2025-08-08 11:54:50.571,MafiaTheOldCountry.exe,DX12,27.477,36.394,17.844,13.333,9.661,N/A
2025-08-08 11:54:50.836,MafiaTheOldCountry.exe,DX12,27.636,36.185,17.844,32.143,9.284,N/A
2025-08-08 11:54:51.083,MafiaTheOldCountry.exe,DX12,27.636,36.185,17.844,32.143,9.284,N/A
2025-08-08 11:54:51.331,MafiaTheOldCountry.exe,DX12,27.636,36.185,17.844,32.143,9.284,N/A
2025-08-08 11:54:51.595,MafiaTheOldCountry.exe,DX12,27.636,36.185,17.844,32.143,9.284,N/A
2025-08-08 11:54:51.845,MafiaTheOldCountry.exe,DX12,27.663,36.149,17.844,42.308,9.115,N/A
2025-08-08 11:54:52.094,MafiaTheOldCountry.exe,DX12,27.663,36.149,17.844,42.308,9.115,N/A
2025-08-08 11:54:52.343,MafiaTheOldCountry.exe,DX12,27.663,36.149,17.844,42.308,9.115,N/A
2025-08-08 11:54:52.593,MafiaTheOldCountry.exe,DX12,27.663,36.149,17.844,42.308,9.115,N/A
2025-08-08 11:54:52.855,MafiaTheOldCountry.exe,DX12,27.663,36.149,17.844,42.308,9.115,N/A
2025-08-08 11:54:53.104,MafiaTheOldCountry.exe,DX12,27.798,35.973,19.952,14.286,8.767,N/A
2025-08-08 11:54:53.367,MafiaTheOldCountry.exe,DX12,27.798,35.973,19.952,14.286,8.767,N/A
2025-08-08 11:54:53.630,MafiaTheOldCountry.exe,DX12,27.798,35.973,19.952,14.286,8.767,N/A
2025-08-08 11:54:53.895,MafiaTheOldCountry.exe,DX12,27.798,35.973,19.952,14.286,8.767,N/A
2025-08-08 11:54:54.143,MafiaTheOldCountry.exe,DX12,27.447,36.434,19.952,3.448,7.865,N/A
2025-08-08 11:54:54.407,MafiaTheOldCountry.exe,DX12,27.447,36.434,19.952,3.448,7.865,N/A
2025-08-08 11:54:54.672,MafiaTheOldCountry.exe,DX12,27.447,36.434,19.952,3.448,7.865,N/A
2025-08-08 11:54:54.937,MafiaTheOldCountry.exe,DX12,26.580,37.622,16.490,48.000,8.309,N/A
2025-08-08 11:54:55.202,MafiaTheOldCountry.exe,DX12,26.580,37.622,16.490,48.000,8.309,N/A
2025-08-08 11:54:55.468,MafiaTheOldCountry.exe,DX12,26.580,37.622,16.490,48.000,8.309,N/A
2025-08-08 11:54:55.717,MafiaTheOldCountry.exe,DX12,26.580,37.622,16.490,48.000,8.309,N/A
2025-08-08 11:54:55.965,MafiaTheOldCountry.exe,DX12,27.667,36.144,16.490,15.625,9.264,N/A
2025-08-08 11:54:56.215,MafiaTheOldCountry.exe,DX12,27.667,36.144,16.490,15.625,9.264,N/A
2025-08-08 11:54:56.466,MafiaTheOldCountry.exe,DX12,27.667,36.144,16.490,15.625,9.264,N/A
2025-08-08 11:54:56.731,MafiaTheOldCountry.exe,DX12,27.667,36.144,16.490,15.625,9.264,N/A
2025-08-08 11:54:56.993,MafiaTheOldCountry.exe,DX12,28.354,35.269,18.837,26.667,7.712,N/A
2025-08-08 11:54:57.242,MafiaTheOldCountry.exe,DX12,28.354,35.269,18.837,26.667,7.712,N/A
2025-08-08 11:54:57.491,MafiaTheOldCountry.exe,DX12,28.354,35.269,18.837,26.667,7.712,N/A
2025-08-08 11:54:57.758,MafiaTheOldCountry.exe,DX12,28.354,35.269,18.837,26.667,7.712,N/A
2025-08-08 11:54:58.005,MafiaTheOldCountry.exe,DX12,28.085,35.606,18.837,17.857,5.854,N/A
2025-08-08 11:54:58.269,MafiaTheOldCountry.exe,DX12,28.085,35.606,18.837,17.857,5.854,N/A
2025-08-08 11:54:58.533,MafiaTheOldCountry.exe,DX12,28.085,35.606,18.837,17.857,5.854,N/A
2025-08-08 11:54:58.798,MafiaTheOldCountry.exe,DX12,28.085,35.606,18.837,17.857,5.854,N/A
2025-08-08 11:54:59.064,MafiaTheOldCountry.exe,DX12,28.488,35.102,19.281,67.857,5.301,N/A
2025-08-08 11:54:59.311,MafiaTheOldCountry.exe,DX12,28.488,35.102,19.281,67.857,5.301,N/A
2025-08-08 11:54:59.561,MafiaTheOldCountry.exe,DX12,28.488,35.102,19.281,67.857,5.301,N/A
2025-08-08 11:54:59.814,MafiaTheOldCountry.exe,DX12,28.173,35.495,19.281,11.111,4.337,N/A
2025-08-08 11:55:00.061,MafiaTheOldCountry.exe,DX12,28.173,35.495,19.281,11.111,4.337,N/A
2025-08-08 11:55:00.308,MafiaTheOldCountry.exe,DX12,28.173,35.495,19.281,11.111,4.337,N/A
2025-08-08 11:55:00.556,MafiaTheOldCountry.exe,DX12,28.173,35.495,19.281,11.111,4.337,N/A
2025-08-08 11:55:00.820,MafiaTheOldCountry.exe,DX12,28.173,35.495,19.281,11.111,4.337,N/A
2025-08-08 11:55:01.068,MafiaTheOldCountry.exe,DX12,27.464,36.411,19.759,10.345,4.578,N/A
2025-08-08 11:55:01.332,MafiaTheOldCountry.exe,DX12,27.464,36.411,19.759,10.345,4.578,N/A
2025-08-08 11:55:01.595,MafiaTheOldCountry.exe,DX12,27.464,36.411,19.759,10.345,4.578,N/A
2025-08-08 11:55:01.843,MafiaTheOldCountry.exe,DX12,27.464,36.411,19.759,10.345,4.578,N/A
2025-08-08 11:55:02.092,MafiaTheOldCountry.exe,DX12,27.475,36.397,18.543,28.571,4.808,N/A
2025-08-08 11:55:02.341,MafiaTheOldCountry.exe,DX12,27.475,36.397,18.543,28.571,4.808,N/A
2025-08-08 11:55:02.589,MafiaTheOldCountry.exe,DX12,27.475,36.397,18.543,28.571,4.808,N/A
2025-08-08 11:55:02.836,MafiaTheOldCountry.exe,DX12,27.475,36.397,18.543,28.571,4.808,N/A
2025-08-08 11:55:03.085,MafiaTheOldCountry.exe,DX12,27.799,35.972,20.735,26.667,4.057,N/A
2025-08-08 11:55:03.350,MafiaTheOldCountry.exe,DX12,27.799,35.972,20.735,26.667,4.057,N/A
2025-08-08 11:55:03.597,MafiaTheOldCountry.exe,DX12,27.799,35.972,20.735,26.667,4.057,N/A
2025-08-08 11:55:03.863,MafiaTheOldCountry.exe,DX12,27.799,35.972,20.735,26.667,4.057,N/A
2025-08-08 11:55:04.127,MafiaTheOldCountry.exe,DX12,28.489,35.102,21.791,16.667,4.048,N/A
2025-08-08 11:55:04.376,MafiaTheOldCountry.exe,DX12,28.489,35.102,21.791,16.667,4.048,N/A
2025-08-08 11:55:04.626,MafiaTheOldCountry.exe,DX12,28.489,35.102,21.791,16.667,4.048,N/A
2025-08-08 11:55:04.875,MafiaTheOldCountry.exe,DX12,28.489,35.102,21.791,16.667,4.048,N/A
2025-08-08 11:55:05.124,MafiaTheOldCountry.exe,DX12,28.799,34.723,21.791,13.333,4.048,N/A
2025-08-08 11:55:05.387,MafiaTheOldCountry.exe,DX12,28.799,34.723,21.791,13.333,4.048,N/A
2025-08-08 11:55:05.636,MafiaTheOldCountry.exe,DX12,28.799,34.723,21.791,13.333,4.048,N/A
2025-08-08 11:55:05.885,MafiaTheOldCountry.exe,DX12,29.094,34.372,22.731,20.690,3.325,N/A
2025-08-08 11:55:06.134,MafiaTheOldCountry.exe,DX12,29.094,34.372,22.731,20.690,3.325,N/A
2025-08-08 11:55:06.397,MafiaTheOldCountry.exe,DX12,29.094,34.372,22.731,20.690,3.325,N/A
2025-08-08 11:55:06.645,MafiaTheOldCountry.exe,DX12,29.094,34.372,22.731,20.690,3.325,N/A
2025-08-08 11:55:06.910,MafiaTheOldCountry.exe,DX12,29.094,34.372,22.731,20.690,3.325,N/A
2025-08-08 11:55:07.158,MafiaTheOldCountry.exe,DX12,28.794,34.730,21.944,34.483,3.310,N/A
2025-08-08 11:55:07.423,MafiaTheOldCountry.exe,DX12,28.794,34.730,21.944,34.483,3.310,N/A
2025-08-08 11:55:07.685,MafiaTheOldCountry.exe,DX12,28.794,34.730,21.944,34.483,3.310,N/A
